Fitness,Label,AP_Eng1,AP_Eng2,AP_Eng3,HDG_Mode1,HDG_Mode2,HDG_Mode3,ALT_Mode1,ALT_Mode2,ALT_Mode3,HDG_Ref1,HDG_Ref2,HDG_Ref3,TurnK1,TurnK2,TurnK3,ALT_Ref1,ALT_Ref2,ALT_Ref3,Pwheel1,Pwheel2,Pwheel3,Throttle1,Throttle2,Throttle3
90.84825197,1,1,0,1,1,1,0,0,1,1,160.4423615,-86.17502978,-71.53641578,22.58416515,27.13136438,6.563094736,6700,6700,6700,-2.223278181,-28.01948027,-17.60838835,0.715515969,0.465799806,0.941473313
113.0764111,1,1,1,1,1,1,1,0,1,0,-168.3722791,-168.2448549,28.25971837,21.62158319,30.96896182,10.79727772,6700,6700,6700,16.69068867,15.38137422,-0.034625964,0.536678525,0.858839452,0.203802436
20.68228372,1,1,1,0,1,1,0,0,0,1,-38.40069491,-80.01081069,-127.6902766,12.66918083,33.32049322,38.9384408,6700,6700,6700,-2.252546189,-2.247608422,-2.177603097,0.790714259,0.864832449,0.129570859
228.1017975,1,1,0,0,0,0,0,1,1,1,30.23710555,-115.529744,168.811994,17.09360372,36.29001783,3.585207771,6700,6700,6700,5.036491267,1.21893069,4.136408199,0.856145555,0.034027536,0.858772505
10,1,0,0,0,0,1,0,0,1,1,108.97835,41.4366976,113.4528116,37.61570621,43.92857177,36.55529863,6700,6700,6700,7.840627306,-19.73351188,-10.85113435,0.598135164,0.039806776,0.569960322
-66.68693204,0,0,0,1,0,0,0,0,0,0,9.040270221,-113.5737286,107.5757429,29.48185201,30.3993904,32.18484358,6700,6700,6700,22.93299802,15.80559446,-1.028892623,0.019280546,0.009932168,0.898255606
0.392241192,1,1,1,1,1,1,1,0,0,1,65.99267832,128.4331922,-9.246505495,10.57379102,17.18951508,12.7228143,6700,6700,6700,-10.47695271,23.62610296,-16.43553258,0.776139505,0.444111542,0.091819376
17.3768344,1,1,1,0,1,0,1,1,0,0,-84.39034874,70.46150869,-26.21612634,7.695941496,9.982195064,21.02252798,6700,6700,6700,-23.54344792,4.720662148,-5.461929721,0.156650019,0.998912106,0.353151054
10,1,0,0,0,0,0,0,1,0,0,37.76543042,-136.1101458,18.83719437,26.11957713,30.71453228,29.87542394,6700,6700,6700,21.16132047,22.10811424,-14.55802679,0.486811309,0.909467459,0.230621909
421.7851604,1,0,0,1,1,0,0,1,1,0,-176.6235879,167.5093537,-15.02221639,40.21968645,39.60808945,15.53944485,6700,6700,6700,18.62947838,-5.807730475,-27.33766148,0.801746636,0.518071478,0.945998233
341.3179362,1,0,0,1,1,0,1,0,1,0,-156.0715663,-32.95260903,168.5296019,40.55068854,13.29077363,42.36666481,6700,6700,6700,-5.593155192,17.27715338,21.28147653,0.516153535,0.419307899,0.746106004
156.4334361,1,1,1,0,1,0,1,0,1,0,-29.39575135,-52.3443215,100.7424187,1.655194771,37.22247659,28.72667096,6700,6700,6700,18.91180445,-9.748059874,11.75608478,0.577024465,0.155463798,0.450195913
-291.6032642,0,1,1,0,0,1,1,0,0,0,8.86788629,-65.61620757,4.818283976,5.800517094,19.8212539,8.482236321,6700,6700,6700,-22.70586152,-11.1761635,16.50055192,0.853676881,0.281226232,0.715196301
-55.44642388,0,1,0,1,1,1,0,1,1,0,-154.1056608,-31.47740279,-109.0824847,25.47265681,41.70816948,38.22641208,6700,6700,6700,-19.89839014,-6.562370767,-26.26876019,0.599189893,0.317754331,0.898095202
244.524165,1,0,1,0,0,1,0,0,0,0,-33.23456018,106.8350701,-54.50152521,22.06617974,28.56080964,42.99507039,6700,6700,6700,-19.02727298,22.71785058,16.09439451,0.463556587,0.555300195,0.858961127
361.6367568,1,1,0,1,1,1,1,0,1,0,-109.9837742,-32.4781263,151.7210139,13.02176653,0.170699235,34.73040433,6700,6700,6700,16.0666277,9.369890667,16.86978386,0.636753435,0.696100653,0.484807795
121.568254,1,1,0,0,0,1,1,1,0,0,-11.05770088,161.3897277,-146.520275,18.17667379,44.54154435,25.07087962,6700,6700,6700,-24.33676157,20.9481549,-6.362270704,0.306153231,0.759146082,0.361391002
367.8260533,1,0,1,1,1,0,0,1,0,1,-89.32153881,136.8762189,-36.35065504,15.97633962,30.78798681,27.86251726,6700,6700,6700,29.43071997,28.84934203,-17.57136321,0.831730397,0.768551465,0.067215829
392.1660973,1,0,0,1,0,1,1,1,0,1,-123.7130351,59.92901062,-21.21170442,25.90729126,8.123313799,5.930279322,6700,6700,6700,29.82251214,27.4201282,-24.16820323,0.788406222,0.461992057,0.934775898
15.92634462,1,1,1,0,0,0,1,1,0,1,-47.8636423,-160.7702453,148.6122532,0.331351846,32.74609823,22.23634873,6700,6700,6700,27.69896413,0.06734452,-4.56318036,0.845602677,0.055942561,0.550427384
-25.88446302,0,1,1,0,0,0,1,0,1,1,-72.62113992,56.62558644,66.61212115,30.46950975,24.05541153,43.89138829,6700,6700,6700,-2.934776693,-5.351789437,4.156843751,0.295761169,0.942606129,0.676516375
22.08378538,1,1,0,1,0,0,1,0,1,1,-123.1167878,-149.9472116,33.7665175,2.028175733,17.92074197,42.84319201,6700,6700,6700,21.00936557,8.03591507,27.32782196,0.846651465,0.770212462,0.756891271
-10.47405496,0,1,0,0,1,1,1,0,1,0,65.58276287,-143.7330836,-121.6258624,38.87966549,39.1916682,35.67418997,6700,6700,6700,19.56503396,-19.17374452,-29.7814604,0.348627049,0.417266928,0.76169063
249.6415607,1,0,1,1,1,1,1,0,0,0,-100.2248965,-53.20939444,-23.88140029,18.821277,14.58743923,0.11234937,6700,6700,6700,27.82447862,22.72989716,-16.25550183,0.014785514,0.079696956,0.695640937
-435.6516731,0,1,1,1,1,0,0,1,0,0,-112.7477531,166.1709882,169.4058986,0.488017227,40.28344047,38.61682352,6700,6700,6700,-28.0258024,24.18272042,-0.750870883,0.348252014,0.196873876,0.707308531
99.73703272,1,0,1,1,1,0,0,0,1,1,78.5142811,146.0208439,-173.2040606,41.10455683,10.73942604,15.22757017,6700,6700,6700,18.258264,15.95944957,14.88062572,0.13133089,0.26294589,0.879173067
81.81898869,1,1,0,1,0,1,1,0,0,0,34.43416892,134.561697,-26.11942292,4.59650122,35.87407787,27.08179771,6700,6700,6700,-17.34797728,16.63561116,28.70793747,0.298273538,0.818736143,0.684094711
51.36255009,1,1,0,1,0,1,0,0,0,0,59.94909377,-170.174057,16.208631,17.54670079,4.964521741,20.49073847,6700,6700,6700,-0.51272114,27.97414938,-21.7121131,0.490212488,0.231449405,0.883134452
181.8497545,1,0,1,1,0,0,0,0,1,0,-166.3481611,-30.86892243,102.9121824,22.88364372,41.03647776,28.18236131,6700,6700,6700,3.445271275,20.58129663,6.348144386,0.835383071,0.734340699,0.338530418
-122.7369325,0,1,0,1,0,1,1,0,1,0,110.6598906,63.69025254,67.18217321,12.62049804,16.16607021,29.40256837,6700,6700,6700,9.470479779,-6.792335389,-10.37299913,0.172456761,0.795485207,0.245237808
-217.2235403,0,1,1,0,1,1,1,0,0,0,40.61799734,-139.1851367,65.10487124,29.31913218,11.64856304,23.75051328,6700,6700,6700,-22.36808506,-3.336963799,14.04389338,0.078689771,0.981485652,0.204257538
-318.0660305,0,1,1,1,1,1,0,0,1,1,97.69040445,62.01274533,83.33889948,44.10194268,14.70586458,23.06229558,6700,6700,6700,-12.60442541,-3.334803731,-12.28554424,0.477614744,0.96399938,0.333678171
95.19549136,1,0,1,1,1,0,1,0,1,1,11.21802245,38.30493959,-5.028978339,17.3322093,41.37664416,2.671873566,6700,6700,6700,11.97307075,3.325424739,-19.74745069,0.431166701,0.506215004,0.130093047
10,1,0,0,0,0,0,0,0,0,0,-28.96053579,132.8986901,163.5674049,26.77018857,34.40061914,20.61479332,6700,6700,6700,-22.60482591,21.85614319,8.67793578,0.358495542,0.102495944,0.671056904
330.6369576,1,1,1,0,1,1,0,0,0,1,94.47710631,139.1722996,-152.0986462,26.60759908,17.32549626,12.07618599,6700,6700,6700,7.979819903,0.386229522,6.043958463,0.888146206,0.757038779,0.783305696
56.64020889,1,0,1,1,0,1,0,0,0,0,-46.56958118,0.859719235,152.1293343,21.04683635,34.76330394,38.97217546,6700,6700,6700,18.39671662,-2.125905259,-4.830662846,0.243329118,0.588955582,0.30829249
10,1,0,0,0,0,0,0,0,0,1,-79.1880535,-103.316481,72.21400835,11.05668032,18.43059841,43.29113352,6700,6700,6700,25.90056115,-6.604850991,3.38649427,0.617676701,0.253834653,0.769671887
11.06711317,1,1,1,1,1,0,0,1,1,0,137.2484036,-17.73750349,-107.7357315,27.80832278,5.573425161,36.14361115,6700,6700,6700,14.69551592,-5.004967007,12.27591294,0.48075678,0.438399673,0.967581011
-268.2206902,0,0,1,1,1,0,0,1,1,1,77.26114774,-103.8084179,158.6000354,24.70284473,34.58282672,1.312479422,6700,6700,6700,8.268090038,-13.91087593,-0.222689174,0.96515485,0.517275163,0.732011805
126.2523419,1,1,1,0,1,1,0,0,0,0,-93.15449807,-178.8480568,64.87370433,11.77049156,35.80783807,21.65674751,6700,6700,6700,20.19488302,24.46396768,-12.96641229,0.25279335,0.658178596,0.266510068
424.2508455,1,0,1,0,0,0,1,1,0,1,168.5806407,50.97637163,50.54942731,13.72666611,2.389721265,35.86353748,6700,6700,6700,-0.627349841,10.49772633,27.58290281,0.361686293,0.910792801,0.42521325
-370.8009726,0,0,1,1,1,0,0,1,0,0,133.9655352,-53.23465502,-115.0356082,13.16934097,21.30949681,24.46797304,6700,6700,6700,-21.78187904,-19.85195879,-9.133847665,0.553268464,0.162979569,0.729307104
58.33305681,1,1,0,0,0,1,0,0,0,0,88.02374966,-29.71600391,145.1053115,44.63227629,3.780923022,12.77614435,6700,6700,6700,-22.40735361,13.46745437,-22.54994704,0.89141598,0.698592568,0.360282948
85.26480989,1,1,1,0,0,0,0,0,0,1,67.66280538,130.9412651,-90.17192092,33.37481519,19.61753443,23.69909909,6700,6700,6700,19.14450486,-13.19407745,5.521169672,0.753169104,0.588623449,0.8902422
-41.39844743,0,1,0,0,1,1,1,0,1,1,3.671408381,-94.59789326,69.85312998,1.01496969,19.34619833,12.56984599,6700,6700,6700,-28.89590085,12.01443258,-7.901468811,0.152922792,0.783116962,0.887857526
10,1,0,0,0,1,1,0,1,0,0,34.64397304,-143.7404003,118.4320883,30.42260937,42.74381886,28.68899626,6700,6700,6700,6.881381346,-3.993390104,10.8929028,0.145254803,0.023441042,0.167790417
63.25472089,1,1,1,1,0,0,0,1,0,1,9.559393657,-177.5581808,76.15209766,24.17278248,0.704421257,38.16912573,6700,6700,6700,-17.64425193,6.616215377,-0.935855676,0.808866152,0.213602251,0.436121371
15.25272466,1,1,0,1,0,1,0,0,1,1,154.9298121,-84.87284525,8.71252966,29.53932957,13.76213025,36.20592363,6700,6700,6700,-5.427275681,-8.99921566,-16.00117318,0.774453857,0.021187893,0.91351983
10,1,0,0,0,0,1,1,1,1,0,-120.3028426,124.3138574,80.33990163,22.48571494,19.43329974,16.96386425,6700,6700,6700,-20.81913919,-21.62833277,-1.700292553,0.568875272,0.276953665,0.212190991
244.4211847,1,1,0,0,0,0,1,1,0,1,157.860575,84.77713197,97.68864111,8.756028882,3.914836086,4.614582128,6700,6700,6700,25.98158825,14.59706575,29.66663522,0.646388074,0.269264622,0.252113324
76.11609488,1,1,0,1,0,0,1,1,0,1,64.96648225,-14.97093276,-97.38787988,22.92175584,7.124783272,12.7584761,6700,6700,6700,14.14146091,-2.135516836,-14.89500906,0.041020045,0.656690523,0.765901397
170.5980266,1,0,0,1,0,1,1,1,1,0,-50.65531956,-122.7752814,-25.45040942,42.08769096,39.99198365,15.54583208,6700,6700,6700,-7.911857497,15.84925022,-11.03384787,0.567462076,0.317356457,0.286186172
10,1,0,0,0,0,0,1,1,1,1,32.57482444,-139.6177977,-42.61929032,26.7028062,12.04705215,13.72467169,6700,6700,6700,21.90221884,-16.49381132,16.34500712,0.873320772,0.707789566,0.913984027
10,1,0,0,0,0,1,1,0,1,1,160.6284729,29.47367894,-0.751979998,12.11759537,40.33416091,39.23440672,6700,6700,6700,-17.68189058,12.29018559,-1.095019483,0.50028354,0.61462485,0.027330979
10,1,0,0,0,0,0,0,1,1,0,-27.91944447,-3.911826717,28.08779592,16.30256796,4.506009659,12.26687749,6700,6700,6700,6.262757494,-1.671223721,8.578993145,0.363859562,0.975718469,0.368077884
10,1,0,0,0,0,0,0,0,0,0,115.0189123,17.6622289,123.5316402,37.37671358,34.83784248,9.063880184,6700,6700,6700,14.90230031,-16.66332937,-8.168686744,0.322518334,0.5323701,0.383859972
200.5878764,1,1,1,1,0,1,0,1,0,1,58.84414336,-63.52019533,146.6023653,13.3261459,29.33491159,42.24795256,6700,6700,6700,10.90312718,18.72100039,-25.99383729,0.856804774,0.778642363,0.661508321
269.7243254,1,1,0,0,1,1,0,0,0,0,-61.77177735,169.7689927,14.07977072,17.52883862,23.66900819,10.07168378,6700,6700,6700,8.742473668,-2.569440301,20.88037082,0.670245748,0.004515546,0.629071322
165.839738,1,0,1,1,1,0,0,0,1,0,-36.35774333,66.32200725,-29.83221746,9.958297488,0.207480619,16.12002556,6700,6700,6700,-18.54350151,-23.33498083,11.42455222,0.019169369,0.329813754,0.284298688
-66.43013076,0,1,1,0,0,1,1,1,1,1,-162.2829904,159.7918608,-58.60068198,35.21813218,36.62596178,2.38339389,6700,6700,6700,-16.61796734,-28.7523159,16.88843597,0.813365611,0.289562172,0.153698602
-186.5188624,0,1,1,1,0,1,1,0,1,1,-124.0873234,-73.13978055,-111.3884899,1.733943193,29.10887164,32.39258191,6700,6700,6700,-20.09108675,-2.800352913,-28.00236767,0.021783815,0.512332146,0.007750023
-215.9552888,0,0,1,1,1,1,0,0,0,0,9.831374381,155.8665949,133.4265044,17.67309809,34.56949728,10.57514349,6700,6700,6700,16.89958677,-5.66925547,-9.479729485,0.083865001,0.154307852,0.903592586
201.1105153,1,0,1,1,1,1,0,0,1,0,92.13283154,129.9065755,-139.3239121,6.837345654,16.49151304,12.84393223,6700,6700,6700,11.48403652,-5.900513056,21.08654282,0.393206274,0.447044452,0.46479484
-304.3744047,0,0,1,1,1,0,1,1,1,0,-148.9507769,-33.37162269,144.6346539,3.037489552,2.903289289,38.04067488,6700,6700,6700,28.69453506,4.79387991,-10.30280717,0.149827303,0.656876962,0.487678913
10,1,0,0,0,1,0,0,0,1,0,7.202591341,-68.75936806,171.54544,1.729819484,11.71233731,27.15752741,6700,6700,6700,-24.80214912,28.18455039,-0.135287655,0.04649071,0.064155343,0.25699769
-168.925911,0,1,0,0,1,1,0,0,0,0,-21.75808774,-13.80378938,-142.9650778,15.93191063,4.474200578,7.782586836,6700,6700,6700,17.60918293,-11.54422258,-2.925610309,0.00970106,0.882915341,0.022433818
-67.17828,0,1,1,1,1,1,1,1,1,0,-123.809247,-101.4372605,-175.6859254,42.81660763,27.37565947,1.896361064,6700,6700,6700,16.11024797,8.818774019,9.320289426,0.79627636,0.908446585,0.068859658
-352.8600604,0,1,0,1,1,0,1,0,1,0,19.26000817,10.96903279,88.90317738,31.76212853,25.58320108,26.7801452,6700,6700,6700,14.11897583,-21.19999654,-10.95477931,0.070202614,0.363669786,0.576969418
-695.3472717,0,0,1,1,0,0,0,0,0,0,-4.052121781,-11.45329199,-161.2795721,26.81619723,25.81853105,9.572400921,6700,6700,6700,9.154125182,-28.95402693,-29.67324705,0.512397996,0.674090571,0.516242389
48.01609199,1,1,0,0,1,1,0,0,1,0,177.2500971,115.2015795,-76.61816844,38.82849209,14.27127997,24.30037531,6700,6700,6700,0.891591142,-28.83762806,26.57592015,0.112076627,0.48442346,0.989255927
266.0910599,1,0,1,0,1,1,0,0,1,1,-91.7038541,-82.50272787,-3.265747223,10.56408279,6.089539065,2.179869582,6700,6700,6700,13.51046579,-20.5511951,11.18790187,0.920874169,0.735405974,0.687573526
10,1,0,0,0,0,0,0,0,1,0,-150.9581781,-152.8451535,-117.867937,41.54109877,31.90934234,17.67454407,6700,6700,6700,-15.32013656,1.162988406,-18.83490939,0.360839959,0.863390141,0.791725904
446.0522652,1,0,1,0,1,1,1,0,0,1,38.18887148,67.22177953,55.26980799,32.82534574,30.46684203,28.71964744,6700,6700,6700,23.06366508,14.60130273,-6.066614817,0.986730743,0.989875383,0.125623116
-87.87454617,0,1,0,1,1,1,1,1,1,1,-152.5461768,-154.0531245,-105.4292809,30.71184633,0.434952905,36.2187028,6700,6700,6700,22.99831359,-5.886113111,-25.02360292,0.216487316,0.412433356,0.186312167
-203.336592,0,0,0,1,0,0,1,1,1,0,-22.57398893,-7.317652636,-22.11330865,44.28144554,6.234759853,35.29010465,6700,6700,6700,2.25207467,-1.830258438,-26.95007935,0.013644622,0.086560556,0.731590221
48.96280699,1,1,0,1,1,0,0,1,0,1,-4.029025358,-178.5166306,-100.3693821,7.936127167,16.83787391,35.8209189,6700,6700,6700,-8.738911975,18.25659782,10.94202321,0.080699815,0.985849903,0.334635032
-120.6481711,0,1,1,1,1,1,1,1,0,1,-83.20709094,172.9938139,130.8259099,42.6637309,0.552088769,38.60791578,6700,6700,6700,-17.1125175,11.62472282,-27.38889972,0.471722372,0.677348118,0.610432158
-612.8188601,0,1,1,1,0,1,1,0,1,0,-124.0090205,-81.1080058,-129.4938636,13.30232047,28.62082023,23.80521804,6700,6700,6700,-9.89723239,0.471451529,-17.49276261,0.23987147,0.623873141,0.024957751
-26.64783482,0,1,0,1,0,1,0,0,1,0,104.6475365,73.57074184,57.2060981,18.76588692,22.89562425,15.84140598,6700,6700,6700,-4.859485423,-9.094751244,-12.69595939,0.319035447,0.389153615,0.117435693
-265.3687138,0,1,1,1,1,0,0,1,0,0,-92.06595877,170.9477355,142.3955565,30.01577225,12.46701444,38.6105871,6700,6700,6700,-20.38527246,15.39070615,-19.40049459,0.434695187,0.533260021,0.639484147
177.5047238,1,0,0,1,0,1,1,0,1,0,87.61432426,30.07796806,87.35249425,19.73305947,19.37812869,36.32078115,6700,6700,6700,21.08065526,1.227145224,11.19377845,0.081043587,0.426851399,0.607782844
-620.9674137,0,0,1,1,0,0,0,1,1,0,-70.36808674,37.38252924,35.42131517,21.16457379,29.74710514,23.68747297,6700,6700,6700,16.80900584,-20.8304171,-19.12595188,0.907025758,0.673381268,0.948668375
-12.9987958,0,0,0,1,1,0,1,0,1,0,30.42075395,10.35892165,91.34742399,30.21774535,24.72382049,29.72934649,6700,6700,6700,17.17188393,-15.39903282,-3.352266646,0.059924244,0.326300137,0.633201251
-318.4834107,0,0,1,1,0,0,0,1,1,0,120.6557437,-165.5771815,-38.7738104,21.18288689,31.79142752,26.9351561,6700,6700,6700,-25.94026514,-23.45501615,-3.159291765,0.942812247,0.702153357,0.745989007
133.9819994,1,0,1,0,0,0,0,1,0,0,71.5267363,-63.5801505,160.3294177,15.91347254,16.63234098,5.433269525,6700,6700,6700,-3.879323948,-11.26791552,-2.200046279,0.728358441,0.661038012,0.456561472
10,1,0,0,0,0,0,1,0,0,0,-141.2034512,-136.1366902,75.08249699,17.84123056,8.060748612,39.70442975,6700,6700,6700,-16.47907421,13.95246981,11.97542234,0.309756791,0.909616165,0.472335203
-231.65467,0,0,0,1,0,0,1,0,0,0,74.09558129,-88.43852813,-148.1452254,40.67690139,4.716295406,39.72235692,6700,6700,6700,14.68233866,4.65900714,-29.1976067,0.238566205,0.347043237,0.539797263
10,1,0,0,0,0,0,1,0,0,0,72.11526085,-88.9968034,-147.4277519,40.43293902,5.079165354,40.27969476,6700,6700,6700,15.13628818,4.061708685,-29.27474637,0.234362507,0.355583405,0.558811814
135.6556869,1,0,1,1,0,0,0,0,1,1,78.81710178,-90.17650337,161.0070068,26.77345747,33.13475542,2.831048793,6700,6700,6700,7.074833986,-4.672867537,-0.755330965,0.918704121,0.526286808,0.658567064
-118.7022897,0,1,1,0,0,0,0,0,0,1,-70.70833063,39.2741928,66.84379398,26.56880087,16.82410084,28.31783642,6700,6700,6700,-7.354371347,-3.604608903,-2.580154798,0.333724784,0.724080778,0.743326877
192.8609691,1,0,1,0,0,0,0,1,0,0,68.91897892,-45.28610896,161.1158645,11.91645377,8.469251854,7.307223095,6700,6700,6700,-9.403432005,-10.06601371,-3.099261068,0.62067388,0.726415014,0.33129881
-337.6032888,0,0,1,1,0,0,0,1,1,0,135.979211,-155.8125471,-30.6283273,18.34663299,27.26381311,25.63792257,6700,6700,6700,-21.01982488,-22.20245631,-9.167273531,0.718048197,0.716304969,0.570133435
10,1,0,0,0,0,0,0,0,0,0,10.83213401,-115.0270363,105.1657525,29.47261854,29.33538321,31.70624133,6700,6700,6700,20.36240863,14.71935869,-0.173594226,0.022651695,0.065062529,0.858875001
10,1,0,0,0,0,0,1,0,0,0,-147.2212622,-108.876535,64.74602058,28.40600865,9.547585361,33.49336382,6700,6700,6700,-11.33139313,4.511020427,2.271150592,0.221392512,0.842111053,0.689525285
63.64304273,1,1,1,0,0,0,0,0,1,0,-72.07174781,52.01247853,59.36481254,28.27926764,25.3491861,39.16895363,6700,6700,6700,1.646552366,-8.968691302,-1.233866428,0.437734428,0.880558342,0.741489638
-204.8911134,0,1,1,1,0,1,0,0,0,0,-126.2154011,-141.6026661,-173.3122177,10.26418869,35.95392774,34.94777962,6700,6700,6700,-20.91025565,5.192821487,5.952689597,0.418149491,0.424981779,0.745510037
-424.0373241,0,1,1,1,1,0,0,1,0,0,-97.30504543,169.7376957,149.2377831,22.53583771,19.51343722,38.6121669,6700,6700,6700,-22.3207621,17.61788838,-14.67619488,0.412797509,0.448047097,0.656665336
-607.0178331,0,0,1,1,0,0,0,1,0,0,122.7154301,-117.322436,-124.2216834,33.40271864,36.3498219,20.62061773,6700,6700,6700,-1.929496458,-15.78998282,-21.14995631,0.528530926,0.195242238,0.478693889
171.4181905,1,0,1,0,0,1,1,0,0,0,-147.4363161,-157.3383495,53.09319157,25.59555626,9.849170744,42.37741346,6700,6700,6700,-24.00767956,-0.0925752,-1.726570624,0.435020598,0.676093455,0.431735605
10,1,0,0,0,0,0,1,0,0,0,67.63030616,-126.5765681,-129.7131953,39.36652286,28.49946032,37.11773737,6700,6700,6700,18.17688983,-11.89083429,-29.62263618,0.312812021,0.397932872,0.698100383
-238.2380672,0,0,1,1,1,1,0,0,0,0,-25.81309634,162.4282966,132.4301766,27.24739487,21.53690353,21.31493082,6700,6700,6700,3.86902516,0.956334288,-16.34100876,0.232459141,0.354692643,0.791278306
10,1,0,0,0,0,0,1,0,0,0,-5.827359737,-38.36873579,-7.768954435,23.78566292,13.47122321,21.0116487,6700,6700,6700,-11.04106704,-6.808091516,-3.807324506,0.461064143,0.190243745,0.722858462
-69.02325586,0,0,0,1,0,0,1,0,0,0,110.1520732,-143.8459706,-132.1566003,44.19091009,38.91387251,21.58622281,6700,6700,6700,10.05095258,-10.82758445,-28.10580479,0.473945691,0.233092925,0.367338672
-13.49427902,0,1,1,0,1,0,0,0,0,0,-64.74160974,18.949009,74.17623552,22.64702277,10.69809274,9.121427056,6700,6700,6700,-11.97448409,-0.812921774,-6.697024798,0.426554531,0.425100421,0.761796641
-65.97417554,0,1,0,1,0,1,0,0,1,0,-143.9955701,-45.50917322,-109.8591407,17.47752553,37.46476178,36.26159466,6700,6700,6700,-19.96328981,-5.295333845,-26.85263426,0.404721167,0.383287586,0.598229476
194.8384224,1,1,0,0,0,1,1,0,0,0,7.76325556,-71.77693051,18.64293419,4.783239081,19.72026992,9.351151639,6700,6700,6700,-24.02169655,-6.246469669,11.31334196,0.704715504,0.387914634,0.75189941
10,1,0,0,0,0,0,0,0,0,0,34.56990641,-134.2797765,73.2393292,29.35029796,15.23991426,25.36594293,6700,6700,6700,-13.6915559,0.329415757,11.15699845,0.067311105,0.79540374,0.337179183
-217.4853214,0,0,0,1,0,0,1,0,0,0,85.22350599,-105.5386345,-143.2107405,41.76141134,15.27051305,34.12509762,6700,6700,6700,13.25297843,-0.120537849,-28.86064964,0.311210133,0.311875354,0.486572279
-32.70420426,0,1,0,1,0,1,0,0,1,0,98.24707753,67.00753,74.57824667,38.84842683,18.18944034,18.42836096,6700,6700,6700,-13.54904596,-5.286962863,-12.86687512,0.466879112,0.733008285,0.251916338
-512.1548687,0,1,1,0,1,0,0,1,0,0,-45.92070362,50.13662598,16.96459317,24.25647901,20.97731978,24.3202932,6700,6700,6700,4.661205532,-19.21438443,-15.36378448,0.806652748,0.512960582,0.796839243
-13.56266379,0,0,0,1,0,0,1,0,0,0,-156.6224724,-149.7269867,29.55408205,39.5299903,12.28969919,39.15919205,6700,6700,6700,-24.9948,-17.43910286,-19.05112667,0.449234147,0.460522754,0.580634097
-487.2099173,0,1,1,0,1,1,0,0,0,0,19.57526535,-157.2162559,16.46989852,39.04156942,4.095411928,6.708988632,6700,6700,6700,-9.291551927,-16.42519644,18.47504294,0.109432925,0.218481623,0.306436531
173.3902588,1,0,0,1,0,1,1,0,1,0,83.12373198,23.52837569,91.28282457,21.11899259,20.0040211,37.66884404,6700,6700,6700,23.34298041,2.789797981,15.39621824,0.063231081,0.355020483,0.678427319
-53.96422024,0,0,0,1,0,0,0,1,1,1,145.1389785,-136.6835179,65.99500586,29.47752146,40.38794444,10.45124744,6700,6700,6700,-19.77146761,-9.131610979,-2.680245177,0.354906664,0.918562249,0.839737667
-328.3820132,0,0,1,1,0,0,0,1,1,0,130.0201724,-159.7921182,-32.7142383,19.17015544,28.88047159,26.25067187,6700,6700,6700,-23.38099377,-22.81569543,-6.507207632,0.811466146,0.716737411,0.644122444
-400.2883373,0,1,1,1,0,1,1,0,1,0,-123.9432306,-87.80288987,-144.7059559,23.02204379,28.21076058,16.59013516,6700,6700,6700,-1.332379987,3.220413908,-8.662617203,0.423108204,0.717589622,0.039415644
-231.6650425,0,0,1,1,1,1,0,0,0,0,1.486902702,157.4027079,133.1932612,19.91446812,31.51853012,13.08935816,6700,6700,6700,13.84909535,-4.118186118,-11.08597442,0.118651311,0.2012185,0.877299495
198.4335897,1,0,1,0,0,0,0,1,0,0,67.95085609,-38.49449577,161.4078307,10.43257142,5.438727208,8.002923264,6700,6700,6700,-11.4542421,-9.619810927,-3.433092115,0.580696279,0.750686048,0.284795388
54.23503796,1,1,0,0,1,0,1,0,1,0,10.30932172,13.56472073,93.32545988,31.35644396,26.19367972,24.59315642,6700,6700,6700,11.19110741,-17.66989463,-6.253103256,0.164288076,0.350500791,0.542639128
225.8210858,1,0,1,0,0,0,1,0,1,1,-77.70304937,81.9395291,55.09522795,33.4768691,32.71668888,42.82210931,6700,6700,6700,5.775913121,-6.411029699,-8.812853905,0.534375653,0.727213812,0.380029496
21.74455575,1,1,0,0,0,0,0,0,0,0,126.9668969,79.38748585,-116.5297774,38.11015794,38.51598001,34.70459224,6700,6700,6700,-4.868374832,-12.20973852,17.16207989,0.309161893,0.70084068,0.311494308
-53.16550906,0,0,1,0,0,0,0,0,0,0,11.38268256,17.64442018,-154.1822262,27.48193352,20.47255581,24.81333973,6700,6700,6700,2.869981915,-23.88243074,-15.97392231,0.61440161,0.430353077,0.51847108
103.9929549,1,1,1,1,0,1,1,0,0,0,-139.3779798,-106.1145358,-173.2757682,36.68416752,26.89003612,11.05040076,6700,6700,6700,1.822716032,14.69174522,13.27995011,0.545620799,0.877065298,0.366590208
-420.037422,0,1,1,1,1,0,0,0,0,0,-69.55357984,29.82464911,46.74289168,21.25309154,21.78696224,18.22586897,6700,6700,6700,6.169144751,-13.94823396,-16.21081322,0.719372218,0.594141288,0.910365541
253.8069134,1,0,1,0,0,1,1,0,0,0,-140.6494662,-152.2962913,72.9185021,15.98840368,7.992475606,42.79052584,6700,6700,6700,-20.50388442,13.64365973,11.86069239,0.377749576,0.870656404,0.379018107
