Fitness,Label,A1,A2,B1,B2,C1,C2,D1,D2,E1,E2,F1,F2,G1,G2,H1,H2,I1,I2,J1,J2,K1,K2,L1,L2,M1,M2,N1,N2,O1,O2,P1,P2
1.491718106,1,2.119829286,1.447300142,2.198431047,1.632026416,0.752568004,0.371467431,3.412050283,4.642849785,0.616866891,2.51648828,3.583698276,1.800489598,0.140310485,0.163680322,2.516225913,1.88500977,0.239130761,4.520481431,2.321364295,4.213407232,1.725711205,1.404804393,0.451229016,3.497986439,0.862197916,4.968627476,4.90011058,1.471255581,0.954563024,2.983575106,1.659731309,3.600937815
0,0,1.525620028,2.220177763,3.494591798,2.466904409,4.060719314,4.816806988,2.247527382,0.343555476,0.393367268,3.728377294,3.139692036,4.402253752,3.007871922,4.58008218,1.377511576,2.237178664,3.964372514,0.673947011,4.784540908,0.543324148,2.579888279,1.201002025,3.648273773,0.508681418,3.856868429,0.744287976,4.031685109,0.815532612,0.486083512,0.961743513,2.31542374,3.663730231
1.588272827,1,4.157081374,0.434122203,3.721415538,0.111782912,0.37864882,2.148970394,0.557235525,3.43202328,2.060136884,1.04175907,2.348409182,2.613505079,0.701286097,3.478507807,1.102308969,3.18625393,0.108355733,1.354026435,0.220260363,1.544848921,3.501239827,4.135939786,3.825593419,4.851180197,4.998707092,2.124938486,2.48955835,2.908791539,4.917861869,4.839620022,3.893410442,1.44136046
0,0,3.872357277,3.11978916,0.592095474,4.532853363,0.322337593,1.09684333,0.740623715,1.299085832,0.608049519,4.616399216,0.780408946,3.194462096,0.745142677,2.566721518,0.158537991,0.726112902,4.082455128,4.069764243,1.655713221,1.567565432,4.445461172,3.333366293,2.218593382,2.311123098,3.988970158,4.281747882,0.952638806,3.420035563,1.600125982,1.929830176,3.069660024,1.900184216
1.513877232,1,4.917677847,4.35477004,3.897283092,2.471635612,1.662039741,0.665972907,3.323973322,4.237291167,0.570990717,3.727724474,4.146500476,1.263526135,2.077287122,0.070791485,2.855870773,1.942765078,4.149891573,2.697987859,1.293904757,2.320106252,0.032094998,3.90081298,0.84853536,4.222023635,2.286913232,3.709023206,0.25816316,3.819884218,2.237099673,3.955606398,2.315055956,3.146114022
1.612584153,1,1.213824472,2.83360987,1.505047541,3.901447711,3.822435928,4.97908969,4.179884287,3.213697793,0.240190285,1.765723038,3.497922228,3.724927124,3.814007277,1.070794163,4.558840139,0.16204365,4.614596012,0.727193918,4.770711575,0.969746946,2.792108523,4.228971373,2.491873351,4.528857112,0.540029882,0.108364907,2.681524121,3.771404692,2.39501255,1.737464847,1.676803762,4.877749471
1.401631601,1,4.49844965,1.826225538,2.197396475,0.75641519,2.680490633,4.310228983,2.484289332,2.767293473,4.276333148,1.81670309,1.943095281,2.653431416,2.141953621,2.485804786,2.088314225,1.288104698,4.01705316,0.885028678,1.680843226,4.199337571,4.999885089,1.783416936,2.30896517,4.478030685,2.594587539,1.576144081,0.383454495,2.693497529,4.215908071,3.56353464,4.537206138,0.23949105
1.468206346,1,3.421593059,3.991386775,0.882465049,0.609366776,2.229605932,0.76760481,3.949955371,2.036749508,3.427620542,3.083913171,0.332497875,0.397490659,0.087685341,2.755945819,2.553140596,4.136279609,4.873809917,4.58521566,3.51451395,0.944913459,3.602859109,0.546280279,2.791747467,4.870726455,3.624962511,2.506479994,2.623884035,0.774057528,2.821852779,2.546844395,1.432472057,1.249361214
1.352080452,1,2.675931348,2.804494445,0.642729961,1.95561559,4.742881849,4.661231724,3.009272758,2.194360857,3.225411987,2.61831708,2.814254335,0.743453559,0.307147422,4.526674203,3.80721289,1.91894543,1.315590186,3.846841053,2.685943386,4.651160346,3.289087149,3.752534176,0.267021033,0.235066119,4.03021771,1.590000545,2.060548577,0.287725788,0.179670914,4.00266453,1.192602258,3.021866684
0,0,1.191924948,4.541959867,1.561315057,1.320763439,2.993907915,1.05092346,2.07136743,1.363983486,1.983883404,0.504360031,2.952115775,4.959819457,0.785683349,1.143214581,3.669648509,3.183423854,1.829732021,4.99353305,2.67839551,3.539171339,0.84240494,3.949858483,4.342016276,0.872568192,0.605260755,0.793550102,3.398259431,1.368071954,2.789767843,0.651974381,4.582355663,3.671379555
0,0,3.314892772,1.03465484,3.023103519,3.989705959,1.695225123,2.772627918,0.034145889,1.843946686,0.31376824,1.428864705,1.187558742,3.82922852,2.05790873,1.344096972,0.932736948,1.556731254,3.63807241,4.583106637,4.069513391,1.692806572,3.42757536,4.858202737,3.734426857,3.728908848,2.848395369,1.365475081,2.071372419,0.164273623,0.058255902,3.780908258,2.759166856,2.755806131
1.501294634,1,3.244773852,2.81503071,3.92624935,0.106795761,3.634719815,2.788583022,2.08071825,1.208257989,4.952764731,1.818674665,1.502564672,0.00984556,3.003001825,0.414514546,0.142563564,3.991806664,1.026378595,1.567520777,2.165209912,0.163056562,1.02042924,1.467627237,4.978657411,4.162855169,2.444502219,4.98700324,0.77685099,1.972072217,4.915338755,4.970065819,1.345132564,4.60647777
0,0,0.211686424,2.417066272,2.948282584,0.166701376,4.664636511,4.062105047,0.507333878,1.463792609,0.370629902,3.954951839,3.536135821,3.95793127,4.313513915,2.055186856,4.100881386,2.65846357,2.402057435,1.02135869,2.396099391,3.194693101,3.887565277,4.432490586,2.463045022,4.061639818,1.571640927,3.63539439,4.634291256,2.72724841,0.905450929,3.359980438,0.670578732,1.427569694
1.444873717,1,3.119652644,4.07768322,0.217442574,3.858164265,3.186380901,2.87034265,3.271458734,1.579412865,3.307798801,0.408464647,3.878005852,0.310393629,1.279222578,0.332870922,3.663752839,2.512865218,1.634730829,4.1282352,1.887173357,2.067041328,3.609613021,2.80026351,2.205273141,1.496646388,3.730452759,4.897519468,1.082984914,0.371063583,0.606021771,1.131969176,3.444585075,0.450546884
1.46708049,1,3.868182434,0.504316819,3.511493611,2.39280867,2.060937762,0.543586226,1.18268933,0.187484616,1.970682572,0.73882265,4.595258405,1.852750618,4.279065583,4.493728598,1.347288398,2.491569945,3.700404971,0.736457925,4.867771988,4.194120253,4.601730954,2.294481106,1.312292378,3.385959089,0.176808252,1.462822681,2.509689066,3.985871525,0.884839302,4.493875382,2.675153321,0.153996735
0,0,1.846689665,4.436085719,4.965432223,3.194101749,4.13724777,0.394822881,4.062792996,4.55659638,2.991792133,2.952878455,2.982896772,4.161370208,2.886464084,1.642996643,2.09758346,1.661531719,1.822574498,3.771522428,1.310238852,3.909494409,1.39386249,3.383627442,0.900474449,0.340675142,1.577707296,1.710182735,1.79025992,2.823530575,1.55654417,4.282693642,0.478555275,4.55811657
1.556829432,1,4.602114767,0.612470125,1.051931983,2.471951966,3.665770257,0.768863658,3.778518987,1.304009245,1.525721196,0.007057162,0.030718937,2.281935266,3.324587227,1.244727869,3.587473471,4.563878471,1.261804046,3.262907101,3.670426996,0.551948312,4.084511048,1.691520136,2.662309829,4.632217889,0.713679589,4.247758856,3.875703399,0.152096933,3.432017911,2.434502534,1.238229225,4.861316782
0,0,1.991107825,4.289915333,4.18247647,3.53345185,4.179784183,3.488991478,2.312492,4.642776707,1.10842515,3.003734398,0.057894777,3.084508765,0.701121397,3.386926359,3.667809435,3.81262476,4.889682774,1.882029156,4.077443238,1.039951325,3.969949078,0.339192765,1.756647013,2.831733634,2.641594651,0.341390408,4.714987692,4.91897524,2.870683918,4.094219645,1.416605386,0.162028349
1.349588316,1,4.930318647,1.225542391,0.546525709,3.369874531,4.999347329,1.933959786,0.510835693,4.101012206,3.344510913,3.601852598,2.005983405,3.286603051,2.340703773,3.974365615,3.089975776,1.744881151,2.241953351,1.371194298,1.520956399,1.625524271,4.482809003,4.116544166,0.336277235,2.497876118,3.187598362,0.421200369,3.112888485,1.814065186,2.589282812,0.658698477,3.365687471,3.352221446
1.40829818,1,0.54524519,3.407157925,4.373011536,1.814375675,1.172247943,2.559220201,3.708644159,4.09454119,4.887081656,0.086736726,0.034095707,2.442421711,3.828167624,1.738384239,4.362562818,3.975052103,4.271400665,0.275592009,4.852316799,0.313907337,3.4094776,3.382632463,3.053045252,2.930437811,1.406953121,4.914832658,0.60949536,4.589953667,0.232595263,2.034213713,4.196877865,3.247592656
1.515783654,1,1.958955514,0.802729673,2.283237369,4.894323664,3.959106635,1.135281955,1.21440133,3.686758873,1.291902346,0.294263217,3.588418796,4.05811573,4.945429164,1.735398489,1.035718934,1.000075149,0.749020591,0.675728644,0.887190453,1.837143847,1.662833754,1.998270509,1.607575429,1.898508378,3.461467686,1.573587135,2.357407522,2.72924,1.171052296,3.997792271,2.189999094,2.96926052
1.279597023,1,4.685607877,2.021817527,1.618289402,3.198244913,4.856280595,4.745723562,2.240796769,1.855767718,4.959232718,0.52779337,1.45599187,3.695303327,4.934021994,4.860611388,0.547628262,1.46368067,2.380723249,3.808789895,1.092402568,4.153133543,1.432634024,4.044847798,0.551173184,4.095812827,0.487525019,3.625014818,1.624348154,4.237936494,1.933733006,1.016548422,4.494533501,4.78650298
1.405495945,1,0.612943036,4.158697669,0.815095783,2.433825843,3.164447472,2.445560226,1.615170982,4.049903823,2.881172997,3.841943465,2.110488204,1.435009186,1.286558204,4.121751618,1.599677955,0.925228464,3.168660399,3.175176448,4.051523847,4.012954754,4.788275145,1.249365344,0.991091893,3.465893839,3.689150319,3.935637134,2.519702383,4.647142952,0.565587095,3.129471895,3.088269622,4.690141786
1.534202057,1,3.926525932,0.357867855,1.993567134,4.305645324,0.065461369,1.663614137,3.9778875,2.761286118,0.803912484,1.219519428,0.695469159,0.024680278,2.522042257,1.228701225,4.264428316,3.270567329,3.06834324,2.150594806,0.18192905,1.600594726,4.261196836,0.421105124,1.487953622,2.746454167,4.320672478,1.439192347,4.799780197,0.91639419,2.503109136,2.763335833,1.362269603,2.179304163
0,0,2.638371891,2.557379962,2.757939181,2.744734971,0.936130892,3.458535979,3.908218413,1.516791928,1.485022379,4.679822571,3.117025773,4.576769055,2.90524947,0.962863249,3.518218178,4.043266265,1.063451415,2.773616201,2.053737078,2.629588207,3.049041196,2.667558681,2.938044801,2.030894784,4.948751879,3.24202715,1.762647981,2.296517122,2.851660757,3.800065998,1.33656927,4.433802544
0,0,2.889084794,3.220615264,2.770628593,3.454044914,3.826231589,2.617111864,4.74406281,3.875444411,4.320276758,4.836314969,3.383862232,1.433218787,4.878649703,0.723956569,4.986883698,3.88772799,0.817643598,4.740793465,2.518951646,0.570073625,2.971546417,4.784664923,2.897373865,2.55209978,4.894942839,0.669673843,4.856117858,2.490051464,1.097926141,4.858014858,2.25825073,4.083728212
0,0,1.84011186,4.320100664,4.354099632,1.729922138,4.633571469,2.04046281,0.51892716,4.204099704,3.382879514,4.951685013,1.434349714,1.386941152,1.476983084,3.252622831,2.161336004,0.438829105,0.772780635,3.025631302,4.79181579,3.033062847,3.298535556,4.928677845,2.658355966,1.718953859,4.83892898,1.236648188,2.22993998,3.056688147,2.349814063,4.652794703,3.633323183,4.390362289
0,0,4.161253656,4.570587533,3.571611783,4.67043532,3.809410168,1.110318379,2.474338805,0.324145253,3.342935448,3.231649849,3.995399462,1.045251904,2.345965744,0.39057004,0.62851332,4.185075454,2.235049803,3.698768926,3.046028999,0.955503847,0.519660679,2.54802017,1.619490411,1.331999423,4.086924075,1.624195991,4.855878176,2.185264486,1.717267276,1.895326079,2.93603284,2.647620441
0,0,2.486527413,1.313920773,0.309388078,2.312450117,3.617851509,0.499064142,3.099770846,3.010831428,4.219874102,1.900523756,2.194282026,2.915009002,4.476462119,1.652857978,0.622190403,2.141892417,4.137651564,1.583580142,0.578530681,1.330450187,4.723546861,4.818497803,3.16193799,0.385040033,2.137864336,2.451112402,1.982599986,1.499502607,1.605280672,2.967795513,1.538402127,2.002616258
1.480831444,1,2.092708486,1.339974376,4.411799894,2.082234503,3.039538073,1.633521569,4.811889432,1.82521378,1.738355893,0.936849298,4.052239872,1.449766227,2.385129276,4.947664761,3.265566558,3.383722894,0.882159193,3.891619357,0.872849644,2.480716962,1.253779598,4.294054552,1.354984768,0.723679047,0.187598497,2.619909481,0.473867175,1.033921281,3.254272644,1.302772046,1.148468453,2.114714671
0,0,1.628666157,3.031247198,2.027333296,3.664300505,3.437108246,1.498525739,1.264242387,0.230492139,0.044304399,2.05013101,4.602847641,2.926105464,0.289857132,3.325606668,0.364426887,1.162222422,0.119495435,0.607230066,1.12826729,2.10704768,0.543784613,0.168897216,4.657309145,1.161352507,3.196855376,0.25669026,3.612329091,4.734310555,4.384650665,0.862826449,2.958655758,2.749137606
1.281005218,1,0.819997515,3.124218309,4.204802822,0.873870148,1.253691958,1.716265228,0.164386299,3.952503465,4.805821132,1.664141755,0.64737116,3.393502429,2.156817982,0.456729257,4.043024813,3.372690468,1.296200552,0.312758927,3.660321443,3.882952756,0.486032293,3.212270812,0.425925485,3.629539513,3.894538659,4.821181202,1.455636554,1.612961544,3.114380466,4.448969512,4.550973976,2.180339515
0,0,0.06610942,2.031376262,1.143556152,3.162526592,0.513869908,2.608992468,2.935867069,2.074615126,1.396776463,1.64201547,0.48515162,3.773317087,1.237087706,0.836474768,2.739452843,2.909383736,3.495420788,1.589785578,3.920543109,1.312311772,1.388789775,2.760567722,1.73232825,0.536669592,4.786997566,3.049758401,2.399141991,4.643515609,1.490746158,2.898667329,4.841671207,3.264478294
0,0,4.621411337,0.698424653,0.895698254,1.002925261,1.691926896,0.672174691,3.683998858,0.416861042,0.981002389,1.558460462,3.905300552,2.908523632,2.6368585,4.442215516,1.926876842,1.827450071,1.786399272,2.339508543,3.482163114,1.464191029,4.193553478,2.364829012,2.674406885,0.81423975,3.86467297,2.282124077,1.295620832,0.059319256,4.631581963,1.030483429,2.322238931,2.079412879
0,0,3.268430347,2.339303904,1.75977,3.984954977,2.433029802,1.340156592,2.787464735,0.723823975,0.278232716,3.416283436,1.738320581,3.494064475,0.078395865,3.528068096,1.14927339,4.562207645,4.662782659,1.056800556,1.218497975,3.165110411,4.636925043,4.773205866,4.84892038,0.929286623,1.014607478,4.09437902,2.53105617,4.908536353,4.549569884,3.601258124,1.8121443,0.616582199
1.437589871,1,2.375367811,2.976954578,4.339986408,2.744176805,2.230981714,4.239054402,1.120471021,1.84469239,2.538986699,1.788416044,2.371148723,3.306491874,3.080457076,0.556758078,2.121578981,3.041410194,4.439585085,2.960737579,1.730610009,3.508605587,2.514688627,2.100851548,1.290784119,4.481990538,3.72327922,4.35200082,3.41301808,2.81103732,2.834108711,3.037593634,1.249763004,0.124115153
1.503365248,1,1.728471994,2.520009885,3.998689163,0.562606485,0.473713292,0.029941117,4.295556109,0.06346934,4.635266648,2.916852221,1.144397527,4.805364195,2.941524379,1.952480694,4.10589819,1.517007577,1.628458208,2.488836402,2.696503715,3.237066108,3.331206462,3.165828281,4.702571614,4.161030365,0.327953003,3.326722119,3.479825041,1.033975234,1.959370026,2.064418278,1.188201374,3.555788877
1.339434868,1,4.128786683,1.615969206,0.10117475,0.752459823,1.237631453,3.436844849,0.299191183,3.918280037,4.020595499,0.728734321,3.920656788,3.479913624,1.466468729,1.051861556,4.417857487,4.425384795,3.482149169,3.033573203,4.12376266,2.02959599,4.992866841,1.175161143,0.809292852,3.110868649,0.797929169,4.856158665,3.854611866,3.963574888,0.808814353,3.533854084,4.4923922,0.253006605
0,0,3.14103516,1.952518521,0.375748482,0.128253241,1.348855929,3.343566439,2.023268886,4.817334723,3.059648777,4.63867484,1.743065698,4.984362858,2.799636649,2.297235548,3.57073336,4.922241307,4.949482954,1.664387677,0.705427913,3.598103884,4.417443678,1.898177317,4.758741519,2.707197271,2.701402212,2.067555122,2.363429978,2.990515497,0.119234682,3.62797121,2.082694901,3.988256356
0,0,2.302278525,4.615498131,2.657269166,2.664342556,4.601568338,3.982642344,2.084263588,1.952876145,3.339308869,4.661219945,1.479924234,1.793457281,3.58228032,1.742566266,3.787420011,3.246851771,1.546532181,4.249912182,4.601495712,2.399931275,1.605564633,2.951298919,1.804154814,2.754121151,0.039871823,0.950975736,2.166756286,1.956474602,2.579792931,1.300363495,1.140773958,2.000862389
1.313348431,1,3.704323171,4.961331424,3.85849234,0.78256201,0.419604487,4.647369795,3.060354034,4.224554707,3.228318817,0.610850446,3.088772625,4.345177509,0.610727296,1.069833967,4.564661032,3.387186154,1.595360033,1.149589347,2.728248104,0.266887286,0.636053468,1.259266941,3.036820606,0.381366106,4.785165336,2.047077067,3.977434373,4.660134202,3.118925966,0.576557817,0.69381675,0.684726404
0,0,4.31845201,4.550986411,1.631059932,0.845733459,1.866976311,2.20463812,4.098448731,4.842473842,1.319085469,1.239891347,2.455542764,1.145564854,2.042735519,4.000669505,3.731675113,3.737528001,4.47520303,4.055470106,4.258762537,0.882408658,0.623846696,4.572864636,2.886933377,0.935318941,0.352779859,0.868310129,3.760229454,1.44586272,0.186864693,3.633880786,3.830309721,3.56886237
1.498238015,1,1.778996604,3.271335826,1.877809598,3.409232313,1.784173286,4.391136582,2.672268302,2.792555208,3.498210904,2.012784677,1.511464545,4.9244353,1.662451709,1.913163479,3.137981351,2.341782431,0.633848026,1.792257471,1.749613601,0.691347769,3.217290134,3.860047788,3.462971208,4.505986945,2.12519456,1.677397747,1.396139621,0.159878922,3.960148854,3.869659406,0.255344967,0.939319813
1.484755554,1,2.324995831,3.472666574,0.021123806,1.350269091,1.669962478,3.181475044,2.720079119,4.930248927,4.214492598,0.793301933,2.412024347,0.957761692,2.359111116,1.195411364,3.266537753,4.130688432,1.364484636,2.671158956,1.84327083,2.436624865,4.049828612,2.651339418,3.909603676,3.503178088,4.264562552,0.332945924,1.568828162,3.654709723,4.849251741,4.772696652,3.355641183,0.069536596
0,0,0.415703056,2.865974138,2.670430054,4.697311029,4.88371876,3.206109,4.423700318,1.27173469,3.13114214,1.105864482,0.960989495,2.554636061,3.37768707,3.961557198,4.350876629,2.251844564,0.894924407,3.197419121,0.127027008,1.965620059,3.409533364,0.28872291,4.37792948,0.741806907,4.266454182,4.621532656,1.276355632,0.370332264,3.997871463,3.774946397,0.683337907,0.398370126
0,0,2.246012922,2.751246854,0.083305876,3.280872883,2.288810908,2.650367317,1.622881079,1.945060886,2.584817108,3.954949214,2.170887622,2.247158364,1.404420937,0.53275486,0.372123207,0.61229326,2.823764393,3.138695331,3.489993906,1.432892187,3.749196138,4.975845671,3.094821358,3.217716677,1.088820925,3.826665209,0.464899491,4.026402166,4.002497248,0.929012164,4.354302039,1.685443714
0,0,2.449437654,2.159673576,3.747018776,0.646076858,1.155585326,1.395440223,1.446043844,3.923801186,3.969511284,4.836099042,3.756922247,4.978725031,3.346637378,3.232587899,2.218126051,3.304765202,2.242644663,3.758891534,1.981130047,2.143576371,0.808839545,0.743746901,3.470507147,0.723636386,4.807834012,4.572303938,3.526082058,0.17431536,0.639245954,4.039090715,2.632285166,1.655901046
1.285549626,1,3.96376426,2.776414748,2.207757216,2.424332242,1.588500367,2.799769292,3.114064274,4.789253364,4.681902541,4.777421209,1.257788991,1.62706011,3.486777714,3.062489087,0.748274863,3.651241145,0.037130456,2.933250594,0.614932807,0.682929475,1.289778849,2.875111153,0.392895069,1.851045015,1.301564709,2.173898682,3.668245804,0.392381105,0.99256375,4.236737946,4.164853952,1.042653589
0,0,0.009215284,4.477568632,4.906626405,4.174771205,2.544661787,2.938807185,4.24905712,1.136172176,0.229776882,2.164315732,3.474453272,4.020484963,3.944123164,1.183899489,2.721778029,2.105480592,3.24242513,4.520157557,4.953979758,2.647405155,0.616021911,1.424911825,2.196960172,3.885495973,3.528172755,3.519226755,3.502887481,3.086976963,3.585883109,1.368782053,4.056593476,3.281942259
0,0,0.76545641,1.692749522,2.995514629,1.395158731,2.575059808,1.089960346,2.806829961,0.625700004,0.564240908,4.9534331,0.079924697,4.975083902,1.333638117,1.762454851,4.315769785,1.414110408,2.725430313,0.206162889,0.193787634,1.602330043,1.467735615,3.942706033,1.983639527,3.881781908,0.019340655,0.298549916,4.966756223,4.92208084,0.734474069,4.129903698,4.062571126,3.321185529
1.51460578,1,4.882784092,0.159117046,3.375506437,0.580322239,1.936200585,4.131715413,2.066072033,3.248928845,1.500913245,0.70431245,4.688199914,0.608853574,4.957009198,4.138384527,0.207350856,2.331730875,1.725313321,2.890262049,1.716908761,2.656987773,1.341767515,3.490226645,1.793028843,3.069422954,0.205671237,2.074014407,0.268363066,3.021017961,2.913674058,3.431371991,0.857418368,4.088279617
1.373631332,1,2.545945797,4.254283134,1.506259028,3.262824893,2.789354224,3.81116584,0.7507674,0.215000569,3.871467787,3.34999317,3.702265575,1.081224242,2.460985377,1.488840465,1.909033761,4.427329132,1.374394064,1.786734579,3.387405634,4.901868081,0.195864746,0.914353194,1.344094434,1.929642878,3.525115867,1.279845796,1.486960703,3.468313317,0.070788961,0.947022898,3.325470345,3.975745503
1.426951781,1,3.904465127,3.765893007,1.304338875,3.590381678,2.078938263,1.341324745,2.356252835,0.001423361,2.093442204,2.657914356,4.73466693,2.562856337,2.839624626,0.337976312,0.353349915,4.910532457,1.309583607,1.97247856,4.82627049,4.90050775,3.417651707,3.872125876,0.632477833,1.359693514,0.224897894,0.748150286,3.022477436,1.012898198,3.664577232,1.353847249,3.18729082,1.198884986
0,0,0.803750979,3.662204238,1.461216417,2.407561704,2.369353962,1.463654615,0.374686811,1.413762315,4.537614799,1.430909144,4.031095714,3.853797768,4.664307456,0.220954668,1.343731974,1.762931003,4.29990873,0.068229629,2.396938935,3.009519751,4.750780844,0.635044514,4.579349902,0.714810535,4.020441249,4.036102551,0.939010413,3.102693104,1.82404965,1.964573583,4.960787784,0.328302643
0,0,4.729768091,2.732403693,1.138747574,3.02118897,2.413340109,2.466003141,1.291997797,0.551394938,0.037171471,1.198123289,4.972372703,1.886293644,2.988015171,0.907772454,4.948138506,0.11957824,4.412942876,4.641017662,0.864059215,3.692544213,2.525074722,3.289278508,4.464442797,4.4873884,0.091750033,1.456703649,3.356650557,3.419913848,4.234595233,2.808082933,3.798648115,4.436922941
0,0,3.950609278,1.710700509,4.494288636,4.908011098,1.765217528,0.678805065,1.165883419,1.065989842,2.158516534,3.60835353,4.745450215,2.393069036,0.14511496,1.269063081,0.71573531,3.479098751,2.556314757,4.097161521,1.785143416,0.16778355,2.281488706,3.19553229,1.149487627,1.110119663,2.518281492,1.129361162,4.277746287,0.676370209,3.522786001,0.493476516,4.157694972,2.574754408
1.297929002,1,1.001919218,0.607014519,4.439097741,1.901859303,3.623509179,1.455428804,4.759519122,4.200526805,4.593098597,3.546547515,2.373625111,1.94173347,2.473448795,4.790062668,1.003022583,4.047436447,1.090079549,4.631091043,0.774642216,3.609876708,1.333590324,0.155958351,0.551678628,1.248761273,3.008537136,2.601160076,3.159824648,4.154585011,1.222522772,3.864932081,0.308846145,0.302192055
1.449490439,1,4.660744007,4.729976816,0.873264556,4.096606841,0.790599888,3.044727237,1.58995482,1.182064577,3.662150301,3.92597541,0.535576034,2.633532991,4.440805048,1.002232152,2.65342385,3.01405707,4.14918815,2.854230964,1.822547291,0.042032051,1.439265144,4.425974709,2.651959074,4.360598398,1.547405195,4.956577639,1.210455037,1.393956303,1.346571257,0.411885948,1.578122369,3.554381213
0,0,0.867296746,1.239662546,0.996457693,1.818340939,0.392274956,4.094090176,0.50192974,1.259923536,0.830573894,3.272142661,2.376183413,2.553608478,0.69929865,3.652001179,1.233992689,3.169444156,4.074603591,3.039738747,4.837149489,0.13266355,2.559047631,3.687920819,0.893944517,1.636780677,0.726428805,4.683594192,4.948295967,3.817086052,1.545345797,2.737894051,4.141325839,4.082013455
0,0,2.99348139,4.715319359,4.674198185,4.165639737,4.251392651,4.382466073,0.628707523,3.981019206,1.957851923,2.639871489,1.001860791,0.087551729,2.612878801,3.602084917,2.63972396,4.224224204,4.585461308,1.783307659,1.437464778,2.355736474,4.364454505,3.006502281,1.644979984,1.214209386,4.516717459,2.716363374,1.278712284,4.89355147,4.040698247,4.712223834,3.070316804,1.603456034
1.562343774,1,0.287502969,2.271740246,2.705775219,4.746835793,2.693017558,1.146272971,4.728122954,3.475199154,1.271966641,2.305553864,1.15149522,2.143479981,1.965230191,3.685423688,1.929107975,0.012576196,4.891303085,0.427945265,4.955249778,4.932584976,0.92994216,4.207061317,2.518842118,4.715947992,2.470990657,3.912067406,2.829616248,3.086308791,2.737173761,1.028357591,3.015553684,0.437404964
0,0,4.622219126,3.757751008,4.340965958,4.515378793,0.713256032,2.666252889,0.795508865,1.456779,3.016613664,2.651882873,4.923999966,0.352245792,1.516137339,3.828569207,0.007796438,4.787954309,3.39459744,2.412501125,2.794320433,4.384454538,4.083410158,0.239055219,4.556050803,2.839192535,4.604380081,1.13780675,1.069171942,3.079222754,1.373506753,2.144009441,4.154910471,1.968949133
1.533372725,1,3.485660891,0.668181203,0.080005814,4.606230601,4.75963707,1.750302155,3.928120062,4.070167258,1.929686744,0.189493708,2.68073736,2.397538137,3.344399317,1.01936353,0.655467413,2.12420192,2.801783489,2.729458465,0.049248774,4.444066888,4.917035827,3.841872734,2.597141246,1.418199577,2.310308171,0.729140864,2.250093659,4.764751131,4.808977209,4.170140852,0.536112047,1.407038555
1.428028576,1,0.689775016,1.25963582,3.33395925,0.029596901,2.871727937,2.809265815,2.924175744,1.927699281,3.449214708,0.607638078,0.619038365,0.90029688,4.69331266,2.11885881,1.348070798,4.691516663,3.33449938,3.384637012,0.157185061,1.111723015,1.320215248,1.640179379,2.009786229,2.289319879,2.394530826,3.830239385,2.196683811,4.594586096,0.204998915,3.309919701,2.497413323,2.786257409
0,0,4.129996926,3.336417576,2.998552714,4.631162185,1.958041359,2.941026748,4.273704162,2.302922333,1.367738072,3.814174874,1.930943098,4.828488215,0.013661757,1.413308298,0.946272934,3.40510482,3.588759536,2.175497929,1.814833603,1.274642724,4.362265909,2.050028285,3.40834612,0.858689266,0.758348766,3.042973845,4.486054475,3.494442908,4.942489938,0.911882487,1.923163042,0.352951179
0,0,2.445778803,2.004041264,3.571539956,0.78573986,0.69246504,3.513578021,1.465398688,3.828182424,3.886699402,3.437366134,3.082678878,1.223641061,1.465925347,1.713636468,2.810302834,0.369915949,0.963469532,2.302895922,3.497927619,4.485014602,0.559205955,3.71989062,2.672323223,0.044924707,2.543289071,4.610385935,0.477204687,2.910808993,4.744131597,4.681193348,3.29911125,0.486586787
1.525619562,1,3.561763686,4.289568412,0.349556414,3.121914005,2.018707595,1.824202727,0.326832438,3.784818535,3.957790451,0.782916275,2.782740275,1.251152819,0.587672611,1.624690479,1.855966839,2.745906188,1.865429624,0.358141261,0.134880436,0.353017483,2.976310149,2.820753844,4.4701817,4.897857273,2.167272476,2.834331489,3.500238285,4.72606629,2.207924226,3.549907653,4.131003608,3.926380067
0,0,0.100902673,0.265189804,4.519251398,2.719146102,4.708553075,3.618452004,4.286802296,3.536381166,0.677646966,4.781105535,2.265957875,3.226025817,4.768144922,1.136941462,3.422980604,3.983111915,2.338783099,0.268802527,0.713882005,1.912971132,4.346974883,1.830374112,2.273184962,0.063731938,4.229012824,4.495258106,1.238840926,1.201368727,4.394955848,1.82069787,0.172184182,0.37180439
0,0,3.354520979,1.413039302,1.377734458,1.054530123,2.288135467,1.076957454,2.881893489,4.941859874,0.034609324,3.866806394,3.25468342,1.1118016,4.948576385,1.10758575,1.448629158,0.160248462,1.670658434,0.811864049,0.137175693,0.695492266,2.256523735,4.473152192,4.354411975,0.197983478,2.848530005,3.081340202,4.163056484,2.923298843,1.939872085,2.531530822,4.747599068,4.278488816
0,0,1.589080042,0.653215731,4.751340268,1.615967786,1.975010448,4.603875473,1.319271106,4.93928022,0.514492817,3.193292914,1.728680456,1.115779759,0.313330258,1.162622763,4.199402591,0.43868994,1.748803185,3.103655244,3.488612011,4.715792713,4.52248041,1.591248873,3.815850279,2.989020918,4.557763472,4.095455827,2.846914988,0.564881826,0.198290313,1.214527819,0.807014071,3.620870255
